"Staffing Alternatives","87%","$36.7m","Business Products & Services","New Jersey","New York City",28,
"InfoSync Services","87%","$25.4m","Financial Services","Kansas","Wichita KS",352,
"Advanced MarketPlace","87%","$14m","IT Services","Florida","Tampa",51,
"Culpepper & Associates Security Services","87%","$14.1m","Security","Georgia","Atlanta",300,
"TechAspect Solutions","87%","$9m","IT Services","California","San Francisco",184,
"Metova","87%","$3.4m","Software","Tennessee","Nashville",29,
"IMS Technology Services","87%","$13.8m","Business Products & Services","Pennsylvania","Philadelphia",55,
"Jackson Design and Remodeling","87%","$8.4m","Construction","California","San Diego",36,
"Weather Decision Technologies","87%","$13m","Environmental Services","Oklahoma","Oklahoma City OK",70,
"Information Management Resources","87%","$8.2m","IT Services","California","Los Angeles",65,
"Argent Capital Management","87%","$7.6m","Financial Services","Missouri","St. Louis MO-IL",26,
"Rescue | The Behavior Change Agency","86%","$4.4m","Advertising & Marketing","California","San Diego",34,
"Jamar Power Systems","86%","$3.7m","Construction","California","San Diego",30,
"AOC Solutions","86%","$39.8m","Financial Services","Virginia","Washington DC",151,
"The Urban Group","86%","$5.7m","Construction","New York","New York City",24,
"XT Global","86%","$26.2m","IT Services","Texas","Dallas",165,
"Hirewell","86%","$5.4m","Human Resources","Illinois","Chicago",65,
"Tully Rinckey","86%","$8.8m","Consumer Products & Services","New York","Albany-Schenectady-Troy NY",87,
"Smartware Group","86%","$2.6m","Software","New Hampshire","Laconia NH",24,
"Charter Financial Publishing Network","86%","$10.8m","Media","New Jersey","New York City",32,
"Shared Spectrum Company","86%","$8m","Telecommunications","Virginia","Washington DC",28,
"Envision Custom Home Builders","86%","$16.2m","Construction","Wisconsin","Stevens Point WI",65,
"Curas","86%","$2.8m","Health","Missouri","St. Louis MO-IL",21,
"BeavEx","86%","$280m","Logistics & Transportation","Georgia","Atlanta",566,
"SweetRiot","86%","$2m","Food & Beverage","New York","New York City",5,
"Drexel Building Supply","86%","$68.5m","Construction","Wisconsin","Fond du Lac WI",155,
"Proactive Technologies","86%","$3.9m","IT Services","New York","New York City",24,
"Underground Printing","86%","$12.1m","Consumer Products & Services","Michigan","Ann Arbor MI",175,
"Savant Capital Management","86%","$19.3m","Financial Services","Illinois","Rockford IL",87,
"Computer Aided Technology","86%","$25.8m","Business Products & Services","Illinois","Chicago",78,
"Envision Technology Marketing Group","86%","$9.8m","Advertising & Marketing","California","San Jose",35,
"Influence Graphics","86%","$4m","Advertising & Marketing","New York","New York City",24,
"Synergy Consortium Services","86%","$10.6m","IT Services","Wisconsin","Madison WI",4,
"Adlucent","86%","$11.6m","Advertising & Marketing","Texas","Austin",83,
"Real Time Companies","86%","$9.1m","Engineering","Arizona","Phoenix",69,
"Freedom Steel Building","86%","$5.7m","Manufacturing","Florida","Miami",14,
"Blackstone Security Services","86%","$6.7m","Security","Arizona","Phoenix",360,
"Concinnity Marketing","86%","$2.5m","Advertising & Marketing","North Carolina","Winston-Salem NC",25,
"Beck Ag","86%","$7.3m","Advertising & Marketing","Nebraska","Sioux City IA-NE-SD",16,
"Alpha Source","85%","$23.4m","Health","Wisconsin","Milwaukee-Waukesha-West Allis WI",39,
"Oklahoma Forge","85%","$28.4m","Manufacturing","Oklahoma","Tulsa OK",48,
"Advanced Technology Services","85%","$279.6m","Manufacturing","Illinois","Peoria IL",2999,
"Kidd Roofing","85%","$13.7m","Construction","Texas","Austin",65,
"Vivo","85%","$9.3m","IT Services","California","San Francisco",52,
"iNDIGO Health Partners","85%","$24m","Health","Michigan","Traverse City MI",69,
"RDS Solutions","85%","$3m","Telecommunications","New Jersey","New York City",10,
"Steadfast Networks","85%","$11m","IT Services","Illinois","Chicago",27,
"Brightwing","85%","$37.1m","Human Resources","Michigan","Detroit",349,
"Cal-Tex Protective Coatings","85%","$55.1m","Manufacturing","Texas","San Antonio TX",97,
"Peepers by PeeperSpecs","85%","$2.8m","Consumer Products & Services","Indiana","Michigan City-La Porte IN",12,
"KPA","85%","$26.3m","Business Products & Services","Colorado","Boulder CO",175,
"XYMOGEN","85%","$46.5m","Health","Florida","Orlando FL",200,
"Syncroness","85%","$11.4m","Engineering","Colorado","Denver",75,
"Williams Financial Group","85%","$63.1m","Financial Services","Texas","Dallas",84,
"Duffey Petrosky","85%","$10.8m","Advertising & Marketing","Michigan","Detroit",75,
"Program Productions","85%","$20.6m","Media","Illinois","Chicago",3300,
"Compunnel Software Group","85%","$53m","IT Services","New Jersey","New York City",275,
"AEC Group","85%","$41.7m","IT Services","Pennsylvania","Pittsburgh PA",126,
"Stratus Video","85%","$47.9m","Telecommunications","Florida","Tampa",521,
"Sensis","85%","$12.2m","Advertising & Marketing","California","Los Angeles",39,
"Orange Legal Technologies","85%","$5.9m","Software","Utah","Salt Lake City",75,
"Purple Wave","85%","$8m","Business Products & Services","Kansas","Manhattan KS",62,
"Pinnacle Exhibits","85%","$31.7m","Advertising & Marketing","Oregon","Portland OR",114,
"Balance Point Payroll","84%","$6.8m","Human Resources","New Jersey","New York City",54,
"Aaron Oil Company","84%","$51.4m","Environmental Services","Alabama","Mobile AL",116,
"Frontier Truck Gear","84%","$5.5m","Manufacturing","Texas","San Antonio TX",47,
"Infusion","84%","$67.9m","IT Services","New York","New York City",432,
"SyCom Technologies","84%","$62.1m","IT Services","Virginia","Richmond VA",135,
"Portent","84%","$3.7m","Advertising & Marketing","Washington","Seattle",38,
"Healthcare Strategy Group","84%","$4.7m","Health","Kentucky","Louisville/Jefferson KY-IN",22,
"Stream Companies","84%","$26.5m","Advertising & Marketing","Pennsylvania","Philadelphia",85,
"Royal Cyber","84%","$3.6m","IT Services","Illinois","Chicago",15,
"Burdette Ketchum","84%","$6m","Advertising & Marketing","Florida","Jacksonville FL",26,
"Pro CNC","84%","$9.1m","Manufacturing","Washington","Bellingham WA",68,
"Liberty Pumps","84%","$60.7m","Manufacturing","New York","Rochester NY",132,
"Savvy Rest","84%","$5.5m","Manufacturing","Virginia","Charlottesville VA",25,
"Post Beam","84%","$5.8m","Advertising & Marketing","New York","New York City",32,
"Quality IT Partners","84%","$4.1m","IT Services","Maryland","Baltimore",21,
"Sperry Van Ness International","84%","$61.9m","Real Estate","Massachusetts","Boston",1024,
"Advanced Medical","84%","$26.4m","Health","Florida","Deltona-Daytona Beach-Ormond Beach FL",300,
"Learning ZoneXpress","84%","$6.3m","Education","Minnesota","Owatonna MN",16,
"ProService Hawaii","84%","$563.4m","Business Products & Services","Hawaii","Honolulu HI",108,
"Oasis Outsourcing","84%","$207.8m","Human Resources","Florida","Miami",582,
"Best Cleaners","84%","$4.8m","Consumer Products & Services","New York","Albany-Schenectady-Troy NY",85,
"OpinionLab","84%","$12.3m","Advertising & Marketing","Illinois","Chicago",75,
"Gerstein Fisher","84%","$9.7m","Financial Services","New York","New York City",35,
"Media Temple","84%","$52.2m","IT Services","California","Los Angeles",206,
"Ryan","84%","$356.2m","Financial Services","Texas","Dallas",1356,
"Integrated Payroll Services","84%","$2.6m","Financial Services","Missouri","St. Louis MO-IL",17,
"The Douglas Company","84%","$90.2m","Construction","Ohio","Toledo OH",72,
"Snap Fitness","84%","$48.5m","Health","Minnesota","Minneapolis",307,
"Performance Architects","83%","$5.9m","Business Products & Services","Massachusetts","Boston",27,
"Network Data Systems","83%","$27.1m","IT Services","Illinois","Chicago",144,
"CentricsIT","83%","$88.8m","IT Services","Georgia","Atlanta",99,
"Quest Products","83%","$13.7m","Consumer Products & Services","Illinois","Chicago",25,
"Pacific Bells","83%","$199.2m","Food & Beverage","Washington","Portland OR",3400,
"GL Group","83%","$64.5m","Education","Missouri","St. Louis MO-IL",164,
"Crystal Engineering","83%","$6.3m","Manufacturing","Massachusetts","Boston",25,
"Positive Management Leadership","83%","$2.5m","Human Resources","South Carolina","Greenwood SC",6,
"Zumasys","83%","$19.5m","IT Services","California","Los Angeles",40,
"Cosentry","83%","$32.6m","IT Services","Nebraska","Omaha-Council Bluffs NE-IA",177,
"ITsavvy","83%","$121.6m","IT Services","Illinois","Chicago",111,
"My Computer Works","83%","$3.3m","IT Services","Arizona","Phoenix",60,
"Horizon Leadership","83%","$2.7m","Human Resources","Georgia","Atlanta",5,
"Forte Payment Systems","83%","$46.7m","Financial Services","Texas","Dallas",81,
"Advocate","83%","$10.6m","IT Services","Georgia","Atlanta",50,
"Ellumen","83%","$10.1m","Government Services","Virginia","Washington DC",65,
"Five Star Clamps","83%","$5m","Manufacturing","Illinois","Chicago",28,
"Inetico","83%","$6.4m","Health","Florida","Tampa",45,
"Wunderlich-Malec Engineering","83%","$62.4m","Engineering","Minnesota","Minneapolis",235,
"Doig","83%","$14.2m","Manufacturing","Wisconsin","Milwaukee-Waukesha-West Allis WI",21,
"Momentum","83%","$9.8m","Government Services","Pennsylvania","Harrisburg-Carlisle PA",36,
"Imagination Technologies/FRS","83%","$3.4m","Human Resources","North Carolina","Charlotte",15,
"Dimension Design","83%","$12.8m","Advertising & Marketing","Illinois","Chicago",92,
"Integrated Systems Management","83%","$4.6m","IT Services","New York","New York City",144,
"Anytime Fitness","83%","$52.6m","Health","Minnesota","Minneapolis",200,
"LOCK-N-STITCH","83%","$5m","Manufacturing","California","Modesto CA",43,
"LSN Mobile","83%","$8.9m","Media","Georgia","Atlanta",27,
"Hands-On Labs","82%","$6.7m","Education","Colorado","Denver",45,
"BOS Staffing","82%","$2.9m","Human Resources","Georgia","Athens-Clarke County GA",150,
"Latisys","82%","$76.4m","IT Services","Colorado","Denver",185,
"Marco Rubber & Plastics","82%","$12.3m","Business Products & Services","New Hampshire","Boston",26,
"Uckele Health & Nutrition","82%","$18.1m","Manufacturing","Michigan","Adrian MI",97,
"Abba Staffing and Consulting","82%","$12.6m","Human Resources","Texas","Dallas",500,
"Automation Control Products","82%","$4.4m","Software","Georgia","Atlanta",26,
"Docutrend Imaging Solutions","82%","$8.2m","Business Products & Services","New York","New York City",45,
"Ntelicor","82%","$13.4m","IT Services","Texas","Dallas",163,
"Jade Global","82%","$11.7m","IT Services","California","San Jose",180,
"B2B CFO","82%","$25.2m","Financial Services","Arizona","Phoenix",219,
"Kutir","82%","$5.9m","Human Resources","California","San Francisco",70,
"CJ Pony Parts","82%","$30m","Retail","Pennsylvania","Harrisburg-Carlisle PA",80,
"Chex Finer Foods","82%","$29.9m","Food & Beverage","Massachusetts","Providence-New Bedford-Fall River RI-MA",55,
"Genco","82%","$1.4b","Logistics & Transportation","Pennsylvania","Pittsburgh PA",10800,
"ScholarBuys","82%","$11.3m","Education","Illinois","Chicago",12,
"Little Sprouts","82%","$17.8m","Education","Massachusetts","Boston",416,
"Centric Consulting","81%","$78.4m","IT Services","Ohio","Dayton OH",377,
"Fifth Gear","81%","$51.4m","Logistics & Transportation","Indiana","Indianapolis IN",533,
"Titan SEO","81%","$4m","Advertising & Marketing","California","San Diego",20,
"US Diagnostics","81%","$10.4m","Business Products & Services","Alabama","Huntsville AL",18,
"RevenueMed","81%","$11.4m","Health","Georgia","Atlanta",19,
"IMPRES Technology Solutions","81%","$40.1m","Government Services","California","Los Angeles",17,
"iPROMOTEu","81%","$86.8m","Business Products & Services","Massachusetts","Boston",64,
"Link Construction Group","81%","$67m","Construction","Florida","Miami",74,
"Environmental Products & Services of Vermont","81%","$45m","Environmental Services","New York","Syracuse NY",250,
"Capacity","81%","$20.7m","Logistics & Transportation","New Jersey","New York City",326,
"Liquid Technology","81%","$9.9m","IT Services","New York","New York City",33,
"Spectrum Controls","81%","$29m","Manufacturing","Washington","Seattle",74,
"Derma Health","81%","$5.8m","Health","Arizona","Phoenix",45,
"SaltWorks","81%","$13.8m","Food & Beverage","Washington","Seattle",53,
"KEEPRS","81%","$7.1m","Retail","Minnesota","St. Cloud MN",23,
"eSolutions","81%","$13.9m","IT Services","Kansas","Kansas City MO-KS",76,
"Practice Velocity","81%","$20.2m","Software","Illinois","Rockford IL",238,
"Evans Enterprises","81%","$70.5m","Manufacturing","Oklahoma","Oklahoma City OK",283,
"Salem One","81%","$20.2m","Manufacturing","North Carolina","Winston-Salem NC",124,
"JMARK Business Solutions","81%","$8.6m","IT Services","Missouri","Springfield MO",65,
"BNMC","81%","$2m","IT Services","Massachusetts","Boston",15,
"All About Packaging","81%","$5.1m","Manufacturing","Wisconsin","Appleton WI",15,
"Welocalize","81%","$90.8m","Business Products & Services","Maryland","Washington DC",256,
"American Business Solutions","81%","$11m","IT Services","Ohio","Columbus OH",100,
"Intertech","80%","$11.1m","IT Services","Minnesota","Minneapolis",74,
"CandyRific","80%","$44.1m","Food & Beverage","Kentucky","Louisville/Jefferson County KY-IN",18,
"Scale Finance","80%","$3m","Financial Services","North Carolina","Durham NC",25,
"Insight Resource Group","80%","$11.1m","Advertising & Marketing","California","San Francisco",20,
"WCS Lending","80%","$49.7m","Financial Services","Florida","Miami",300,
"Marathon Data Systems","80%","$19.8m","Software","New Jersey","New York City",103,
"Hiller Plumbing Heating"," Cooling & Electrical","80%","$44.6m","Construction","Tennessee","Nashville",278
"Eminent Technology Solutions","80%","$6.3m","IT Services","New York","Buffalo-Niagara Falls NY",48,
"Kingsgate Transportation Services","80%","$18.3m","Logistics & Transportation","Ohio","Cincinnati",15,
"EventPro Strategies","80%","$11.6m","Advertising & Marketing","Arizona","Phoenix",314,
"Karpel Solutions","80%","$5.1m","IT Services","Missouri","St. Louis MO-IL",27,
"Object Technology Solutions","80%","$31.9m","IT Services","Kansas","Kansas City MO-KS",324,
"Procare Ambulance of Maryland","80%","$3.6m","Health","Maryland","Baltimore",135,
"Energy Alloys","80%","$457.2m","Energy","Texas","Houston",552,
"Service Repair Solutions","80%","$100.8m","Software","Nevada","Las Vegas-Paradise NV",496,
"Dominion Systems","80%","$5.1m","Human Resources","Michigan","Grand Rapids-Wyoming MI",43,
"Dean Media Group","80%","$10.6m","Advertising & Marketing","Illinois","Chicago",17,
"Liquid Interactive","80%","$2.8m","Advertising & Marketing","Pennsylvania","Allentown-Bethlehem-Easton PA-NJ",35,
"Puritan Products","80%","$21.8m","Manufacturing","Pennsylvania","Allentown-Bethlehem-Easton PA-NJ",44,
"Dave's Gourmet","80%","$6.9m","Food & Beverage","California","San Francisco",9,
"Advance Drum Service","80%","$5.7m","Manufacturing","Georgia","Atlanta",41,
"Bluebird Network","80%","$25.5m","Telecommunications","Missouri","Columbia MO",39,
"Victory Transportation Systems","80%","$16.2m","Logistics & Transportation","Texas","Houston",28,
"OMW","80%","$2.2m","Manufacturing","California","San Francisco",16,
"Asset Plus Companies","79%","$13.3m","Real Estate","Texas","Houston",1600,
"Logic Solutions","79%","$8.4m","Software","Michigan","Ann Arbor MI",234,
"Infinity Consulting Solutions","79%","$35.7m","Human Resources","New York","New York City",325,
